,accommodates,price,host_total_listings_count,review_scores_rating,latitude,longitude,availability_365,distance_to_center,instant_bookable,room_type
35164,6.0,572.0,7.0,5.0,40.70676807625199,-74.00199036173407,332,0.7445079964672522,t,Private room
35165,8.0,835.0,7.0,5.0,40.70775,-74.00173,350,0.6609568851713398,t,Private room
35166,2.0,297.0,5.0,4.86,40.7516107,-73.9690004,47,5.331077634579467,t,Entire home/apt
35167,2.0,140.0,2.0,4.86,40.73911,-73.99279,199,3.138094727470864,t,Entire home/apt
35168,1.0,56.0,7.0,4.86,40.87693,-73.87803,356,21.20013587937493,t,Private room
35169,2.0,26.0,5.0,4.86,40.62153024791185,-74.08552368061584,71,12.157466472809697,f,Private room
35170,2.0,298.0,5.0,4.86,40.7516107,-73.9690004,225,5.331077634579467,t,Entire home/apt
35171,1.0,48.0,1422.0,4.86,40.660456437649614,-73.95434331518703,119,7.263986228811624,f,Private room
35172,1.0,49.0,1422.0,4.86,40.63884772950532,-74.0148619449643,83,8.248929480179306,f,Private room
35174,3.0,351.0,11.0,4.86,40.7563378,-73.98221699999999,270,5.2473997998160895,f,Entire home/apt
35175,4.0,419.0,11.0,4.86,40.7563378,-73.98221699999999,270,5.2473997998160895,f,Entire home/apt
35176,4.0,427.0,60.0,4.86,40.7155599,-73.9604588,329,3.8525102968073264,f,Entire home/apt
35177,4.0,354.0,11.0,4.86,40.7563378,-73.98221699999999,270,5.2473997998160895,f,Entire home/apt
35178,2.0,100.0,2.0,4.86,40.65503,-73.94445,344,8.252919627552426,t,Entire home/apt
35179,4.0,120.0,8.0,4.86,40.6376954,-73.9084968,363,11.715069407538428,t,Entire home/apt
35180,1.0,49.0,12.0,4.86,40.66873374066951,-73.94209653555005,321,7.278321652439627,f,Private room
35181,4.0,147.0,1.0,4.86,40.650941198137325,-73.97361966913141,333,7.39354432004268,f,Entire home/apt
35182,2.0,254.0,34.0,4.86,40.799819,-73.959645,365,10.442025700396822,t,Entire home/apt
35183,2.0,153.0,2.0,4.86,40.67035,-73.99212,150,4.855674682895207,f,Entire home/apt
35184,8.0,195.0,2.0,4.86,40.76294,-73.80125,301,18.13300920434248,t,Entire home/apt
35185,1.0,48.0,1422.0,4.86,40.662054062526494,-73.95442278686708,53,7.118508053858242,f,Private room
35186,1.0,78.0,1422.0,4.86,40.72387652688671,-73.98589702646701,54,2.1003528599948904,t,Private room
35187,4.0,50000.0,44.0,4.86,40.75095,-73.9841,217,4.633903397819536,t,Hotel room
35188,4.0,50000.0,44.0,4.86,40.7509542,-73.9841004,222,4.634318284720092,t,Hotel room
35189,4.0,50000.0,44.0,4.86,40.75095,-73.9841,222,4.633903397819536,t,Hotel room
35190,8.0,50000.0,44.0,4.86,40.75095,-73.9841,189,4.633903397819536,t,Hotel room
35191,8.0,50000.0,44.0,4.86,40.7509542,-73.9841004,189,4.634318284720092,t,Hotel room
35193,1.0,50000.0,44.0,4.86,40.7509542,-73.9841004,0,4.634318284720092,t,Hotel room
35195,1.0,50000.0,44.0,4.86,40.7509542,-73.9841004,0,4.634318284720092,t,Hotel room
35196,2.0,50000.0,44.0,4.86,40.75095,-73.9841,268,4.633903397819536,t,Hotel room
35197,1.0,50000.0,44.0,4.86,40.75095,-73.9841,255,4.633903397819536,t,Hotel room
35198,8.0,50000.0,44.0,4.86,40.75095,-73.9841,190,4.633903397819536,t,Hotel room
35200,2.0,50000.0,44.0,4.86,40.75095,-73.9841,268,4.633903397819536,t,Hotel room
35201,2.0,50000.0,44.0,4.86,40.75095,-73.9841,244,4.633903397819536,t,Hotel room
35202,4.0,325.0,11.0,4.71,40.7556412831711,-73.982188253825,272,5.176855722469554,f,Entire home/apt
35203,4.0,254.0,1.0,4.86,40.71906,-73.95261,221,4.555755747365283,f,Entire home/apt
35204,8.0,301.0,49.0,4.86,40.7267784,-73.9862398,350,2.2843724026793697,f,Entire home/apt
35205,4.0,228.0,1.0,4.86,40.71532,-73.94607,44,5.0605712020540725,f,Entire home/apt
35206,1.0,65.0,14.0,4.86,40.82501202798772,-73.94542239736305,336,13.487887925847449,f,Private room
35207,2.0,129.0,4.0,4.86,40.66785,-73.91253,358,9.328902585126336,f,Private room
35208,2.0,200.0,5.0,4.86,40.75308340504431,-73.99547146574302,286,4.574403886794756,f,Entire home/apt
35209,2.0,192.0,1.0,4.86,40.72397,-73.94838,205,5.015619613671146,f,Private room
35210,4.0,305.0,1.0,4.86,40.73877,-73.96048,270,4.807189114479981,f,Entire home/apt
35212,1.0,99.0,3.0,4.86,40.685645921261774,-73.97895771382527,305,3.777758904176735,f,Private room
35213,1.0,81.0,4.0,4.86,40.76299288052917,-73.96012536297256,291,6.796149821160719,f,Private room
35214,1.0,91.0,16.0,4.86,40.64554,-73.92068,89,10.37298756519942,f,Private room
35215,2.0,120.0,261.0,4.86,40.78316,-73.97371,344,8.29102000606503,t,Entire home/apt
35216,3.0,120.0,3.0,4.86,40.82568,-73.94354,88,13.617121512213085,f,Entire home/apt
35217,4.0,500.0,1.0,4.86,40.72019,-74.0033,242,0.860703491538203,f,Private room
35218,2.0,102.0,1.0,4.86,40.68806,-73.85066,365,13.380636486279927,f,Private room
35219,2.0,77.0,1.0,4.86,40.80845,-73.94124,97,11.960521349504978,f,Entire home/apt
35220,3.0,227.0,3.0,4.86,40.7472837,-73.94109399999999,210,6.685040075135023,f,Entire home/apt
35221,4.0,463.0,5.0,4.86,40.68206869999999,-73.9674302,301,4.712069134874139,t,Entire home/apt
35222,6.0,230.0,2.0,5.0,40.6929312,-73.8495563,146,13.371474595881471,f,Entire home/apt
35223,2.0,52.0,5.0,4.86,40.67299,-73.91765,338,8.661862588648402,f,Private room
35224,4.0,130.0,1.0,2.0,40.69754813579209,-73.93644729374677,121,6.10226308695818,f,Entire home/apt
35225,1.0,47.0,130.0,4.86,40.667,-73.95264,335,6.790195936027966,f,Private room
35226,5.0,255.0,128.0,4.86,40.69249,-73.94363899999999,330,5.7194695273954865,f,Entire home/apt
35227,2.0,91.0,15.0,4.86,40.67713964884757,-73.93398822971466,336,7.248015243035373,f,Private room
35228,4.0,144.0,3.0,4.86,40.8441,-73.92118,365,16.26088022032157,t,Entire home/apt
35229,4.0,330.0,11.0,4.86,40.75634,-73.98222,365,5.247529271270387,t,Entire home/apt
35230,2.0,115.0,261.0,4.86,40.78425037259687,-73.97411085155548,328,8.394761983746678,f,Entire home/apt
35231,2.0,46.0,4.0,4.86,40.68839782265645,-73.92330860794065,334,7.478654466671086,f,Private room
35232,2.0,131.0,5.0,4.86,40.72728,-73.95256,274,4.786739412086305,f,Private room
35233,4.0,207.0,38.0,4.86,40.6932267,-73.9259632,275,7.087986855288238,f,Entire home/apt
35234,4.0,1095.0,38.0,4.86,40.7222964,-73.9990923,336,1.213424073746266,f,Entire home/apt
35235,4.0,720.0,38.0,4.86,40.7223151,-73.9991046,322,1.2147502899235958,f,Entire home/apt
35236,2.0,50000.0,574.0,5.0,40.6517856,-74.0044657,293,6.777756325248211,t,Hotel room
35237,2.0,210.0,38.0,4.86,40.7176167,-73.95707879999999,343,4.160099895221667,f,Entire home/apt
35238,4.0,195.0,414.0,4.86,40.71851,-73.98621,364,1.7887352646616104,f,Entire home/apt
35239,4.0,300.0,2.0,4.86,40.75277,-73.97133,249,5.325941533886238,t,Entire home/apt
35242,2.0,120.0,3.0,5.0,40.76612,-73.91428,254,9.745800399361853,f,Entire home/apt
35243,1.0,67.0,2.0,5.0,40.6501,-74.0095,177,6.970124003002038,f,Private room
35244,4.0,135.0,11.0,4.86,40.80854,-73.95428,335,11.510421315328301,f,Entire home/apt
35245,2.0,399.0,1.0,5.0,40.71737052015784,-74.00152761542176,225,0.6399434162649943,t,Private room
35246,2.0,134.0,1.0,4.86,40.68538,-73.93682,349,6.57835244815958,f,Private room
35247,6.0,878.0,38.0,4.86,40.7294328,-73.9983639,304,1.966214260986246,f,Entire home/apt
35248,6.0,639.0,38.0,4.86,40.7222964,-73.9990923,325,1.213424073746266,f,Entire home/apt
35249,6.0,366.0,38.0,4.86,40.6932267,-73.9259632,341,7.087986855288238,f,Entire home/apt
35250,4.0,492.0,38.0,4.86,40.7176901,-74.0053795,317,0.554344459374881,f,Entire home/apt
35251,2.0,219.0,1.0,5.0,40.74270539973349,-73.99617851830726,103,3.434837933704029,f,Entire home/apt
35252,8.0,1031.0,60.0,4.86,40.6878159,-73.9903282,199,3.0695772003760275,f,Entire home/apt
35253,2.0,74.0,6.0,4.86,40.825448,-73.9464641,363,13.499935402803665,f,Private room
35254,2.0,64.0,6.0,4.86,40.82545,-73.94646,336,13.500270115592196,f,Private room
35255,2.0,215.0,1.0,4.86,40.76699072788716,-73.93366470281221,325,8.576803204951968,f,Entire home/apt
35257,3.0,175.0,57.0,4.86,40.766351,-73.98711209999999,330,6.171620580566932,f,Entire home/apt
35258,2.0,179.0,57.0,4.86,40.76307,-73.99035,346,5.751254296293238,f,Entire home/apt
35259,4.0,272.0,19.0,4.86,40.77607,-73.9552,303,8.242217168597822,f,Entire home/apt
35260,4.0,196.0,73.0,4.86,40.8020449,-73.9553153,354,10.810739102323184,f,Entire home/apt
35261,12.0,800.0,2.0,5.0,40.71287489145983,-73.9441175475667,364,5.217037432068088,f,Entire home/apt
35262,2.0,378.0,38.0,4.86,40.7071993,-74.0024932,325,0.6826969420818947,f,Entire home/apt
35263,6.0,1297.0,38.0,4.86,40.7372081,-73.9912938,311,2.991413107397615,f,Entire home/apt
35264,2.0,213.0,38.0,4.86,40.7386043,-73.99513970000001,334,3.0197292037091374,f,Entire home/apt
35265,4.0,567.0,38.0,4.86,40.7386,-73.99514,310,3.019265956189309,f,Entire home/apt
35266,6.0,1008.0,38.0,4.86,40.72613,-73.99349,119,1.8261993303575323,f,Entire home/apt
35269,4.0,872.0,38.0,4.86,40.7205233,-73.99032590000002,358,1.5810649918281416,f,Entire home/apt
35270,3.0,359.0,38.0,4.86,40.729307,-73.9888622,313,2.3426648175015763,f,Entire home/apt
35271,2.0,230.0,2.0,4.86,40.71694,-73.96343,229,3.6195896907130907,f,Entire home/apt
35272,2.0,43.0,18.0,4.86,40.68307,-73.91052,355,8.699843420216062,t,Private room
35273,7.0,117.0,1.0,4.86,40.75823,-73.92766,307,8.317700342374952,f,Entire home/apt
35274,2.0,72.0,2.0,4.86,40.69631,-73.8334,365,14.664670122691074,t,Private room
35275,4.0,247.0,2.0,5.0,40.75508,-73.98106,319,5.157410151091958,t,Entire home/apt
35276,3.0,270.0,3.0,4.86,40.71262238013876,-73.95652703940868,123,4.171108746883132,f,Entire home/apt
35277,2.0,122.0,3.0,4.86,40.75222,-73.96803,39,5.4339170243246695,f,Entire home/apt
35278,4.0,358.0,11.0,5.0,40.75625904021426,-73.98138379121109,236,5.266575690379749,f,Entire home/apt
35279,4.0,333.0,11.0,5.0,40.754492125502665,-73.98217646203136,289,5.059718899348756,f,Entire home/apt
35280,2.0,200.0,3.0,4.86,40.75164,-74.00367,257,4.3313158854647344,t,Entire home/apt
35281,4.0,494.0,38.0,4.86,40.7268422,-73.99193269999999,234,1.9676355913896715,f,Entire home/apt
35283,5.0,887.0,38.0,4.86,40.72663,-74.00883,295,1.563916516442479,f,Entire home/apt
35284,4.0,599.0,38.0,4.86,40.6900401,-73.9946416,243,2.6988396742200704,f,Entire home/apt
35285,8.0,519.0,38.0,4.86,40.816749,-73.94357099999999,305,12.706017856777926,f,Entire home/apt
35286,4.0,644.0,38.0,4.86,40.7223,-73.99909,334,1.2138682608255964,f,Entire home/apt
35287,4.0,524.0,38.0,4.86,40.72684,-73.99193,320,1.9675777580858915,f,Entire home/apt
35288,4.0,544.0,38.0,4.86,40.7268422,-73.99193269999999,244,1.9676355913896715,f,Entire home/apt
35290,6.0,774.0,38.0,4.86,40.7267991,-73.99196359999999,0,1.9622427025748534,f,Entire home/apt
35291,10.0,998.0,38.0,4.86,40.726752,-73.99205599999999,63,1.953369830276332,f,Entire home/apt
35292,4.0,681.0,38.0,4.86,40.7386043,-73.99513970000001,320,3.0197292037091374,f,Entire home/apt
35293,4.0,599.0,38.0,4.86,40.7268422,-73.99193269999999,242,1.9676355913896715,f,Entire home/apt
35294,6.0,189.0,1.0,4.86,40.66278,-73.95645,365,6.9506777867692335,t,Entire home/apt
35295,2.0,44.0,1.0,4.86,40.75712677101279,-73.90319154402587,305,9.971473279617081,f,Private room
35297,2.0,78.0,4.0,4.86,40.7315382,-73.8819558,358,10.661985146604744,f,Private room
35298,1.0,61.0,10.0,4.86,40.71602,-73.95861,287,4.012161161172197,f,Private room
35299,1.0,32.0,20.0,5.0,40.6853095243609,-73.82165750845418,352,15.83792484820219,f,Private room
35300,1.0,130.0,2.0,4.86,40.7243861,-73.97882,107,2.6331328299522463,f,Private room
35301,1.0,36.0,58.0,4.86,40.79902,-73.96463,336,10.208799051741138,f,Shared room
35302,2.0,171.0,1.0,4.86,40.70837632437692,-73.94725284229281,83,4.976504403685095,f,Private room
35303,1.0,34.0,13.0,4.86,40.7015478,-73.8128734,286,16.3276365503446,t,Private room
35304,2.0,600.0,1.0,4.86,40.66879462957649,-73.94944097846746,270,6.827663321738417,t,Private room
35305,6.0,140.0,1.0,4.86,40.68767,-73.86497,214,12.212281417608011,f,Private room
35306,3.0,45.0,10.0,4.86,40.60755,-73.95506,365,12.460066368245453,f,Private room
35308,2.0,82.0,3.0,4.86,40.74511863324331,-73.86658772859072,59,12.28838994682509,f,Entire home/apt
35309,2.0,393.0,5.0,4.86,40.73805189999999,-74.0033093,225,2.8250953143111093,t,Entire home/apt
35310,5.0,300.0,23.0,4.86,40.72599,-73.95969,282,4.173331320115955,f,Entire home/apt
35311,2.0,126.0,2.0,4.86,40.76698,-73.9121,274,9.949733158081706,t,Private room
35312,5.0,220.0,23.0,4.86,40.66429,-73.98669,285,5.627142512146896,f,Entire home/apt
35313,4.0,778.0,38.0,4.86,40.728163,-74.0005747,320,1.7764699464919416,f,Entire home/apt
35314,2.0,44.0,12.0,4.86,40.6578,-73.90987,332,10.150178135569046,t,Private room
35315,2.0,170.0,37.0,5.0,40.7347416,-73.986981,38,2.9265282403102337,t,Entire home/apt
35316,2.0,239.0,2.0,4.86,40.725006162172846,-73.94880282420165,179,5.0112367285586,t,Entire home/apt
35317,2.0,306.0,5.0,4.86,40.6793789,-73.9821149,296,4.220326200654841,t,Entire home/apt
35318,4.0,99.0,26.0,4.0,40.75484,-73.83198,335,15.393350825303264,t,Entire home/apt
35319,4.0,253.0,22.0,5.0,40.68282823170985,-73.92268105096441,318,7.772348880435843,t,Entire home/apt
35321,2.0,94.0,1.0,4.86,40.59542,-73.78242,365,22.93317213409803,f,Private room
35322,1.0,32.0,26.0,4.86,40.68148,-73.94514,322,6.197655469742029,t,Shared room
35323,1.0,35.0,26.0,4.86,40.6797704552921,-73.94487152518502,322,6.324680174471589,t,Shared room
35324,4.0,82.0,5.0,4.86,40.85386,-73.88507,305,18.707441985380594,f,Entire home/apt
35325,1.0,61.0,26.0,4.86,40.70909,-73.94916,185,4.809192213809202,t,Private room
35326,2.0,72.0,5.0,4.86,40.8573,-73.88343,335,19.103559016327388,f,Entire home/apt
35327,1.0,36.0,58.0,4.86,40.79861,-73.96219,347,10.23825807475241,f,Shared room
35328,1.0,36.0,58.0,4.86,40.800160010930426,-73.9642035849331,348,10.340201837647912,f,Shared room
35330,4.0,252.0,2.0,4.86,40.82664770389532,-73.82309049367905,87,19.943906381225066,f,Entire home/apt
35331,1.0,88.0,2.0,4.86,40.7534,-73.88463,364,11.183042801643285,f,Private room
35332,2.0,117.0,1.0,4.86,40.82156,-73.94301,335,13.213686261442067,f,Private room
35333,1.0,30.0,43.0,4.86,40.688319899287215,-73.90808759654429,365,8.6900017139624,t,Shared room
35334,6.0,287.0,31.0,4.86,40.75599200890831,-73.9271335792353,294,8.204692183073739,f,Entire home/apt
35336,4.0,148.0,2.0,4.86,40.76525,-73.82829,364,16.072202022239228,f,Private room
35337,2.0,94.0,1.0,4.86,40.64234,-73.94186,176,9.514647490736873,f,Entire home/apt
35338,2.0,540.0,5.0,4.86,40.74540862858333,-73.98161008933675,22,4.175447462535867,t,Private room
35339,2.0,65.0,15.0,5.0,40.67967,-73.93272,337,7.18989261759464,f,Private room
35340,1.0,63.0,26.0,4.86,40.707174306424186,-73.94884688367378,364,4.858020215552573,t,Private room
35341,1.0,54.0,278.0,4.86,40.6887,-73.96776,365,4.187904436154652,f,Private room
35342,1.0,54.0,278.0,4.86,40.69501,-73.97421,365,3.3270920650888347,f,Private room
35343,1.0,32.0,43.0,4.86,40.69472892314715,-73.93269409347522,331,6.496645195947983,t,Shared room
35344,1.0,36.0,43.0,4.86,40.69420222247747,-73.93471361273392,331,6.3536732864737875,t,Shared room
35345,1.0,66.0,43.0,4.86,40.70924,-73.94914,352,4.809492784822406,t,Private room
35346,2.0,524.0,5.0,4.86,40.71709,-74.00483,278,0.49520065754488807,t,Entire home/apt
35347,2.0,481.0,5.0,4.86,40.7170874,-74.0048295,97,0.4949260046982771,t,Entire home/apt
35348,2.0,369.0,5.0,4.86,40.6793789,-73.9821149,361,4.220326200654841,t,Entire home/apt
35349,16.0,1200.0,7.0,4.86,40.64197,-73.91554,365,10.959791405486184,t,Entire home/apt
35350,1.0,75.0,1.0,4.86,40.57645,-74.00121,177,15.158855683989799,t,Private room
35351,2.0,395.0,4.0,4.86,40.68355,-73.95476,293,5.403450294072563,f,Entire home/apt
35352,2.0,160.0,1.0,4.86,40.66568,-73.982,227,5.6096895593213745,f,Private room
35353,1.0,142.0,2.0,4.86,40.87615,-73.84246,365,22.79856189001498,t,Private room
35354,1.0,77.0,1422.0,4.86,40.76171,-73.98845,113,5.644021572795165,f,Private room
35355,1.0,71.0,1422.0,4.86,40.76166268803015,-73.9883324996372,113,5.6415513846876,f,Private room
35357,1.0,88.0,1422.0,4.86,40.72527724197556,-73.97483258640115,101,2.975457632439841,f,Private room
35359,1.0,52.0,1422.0,4.86,40.68579,-73.94896,140,5.666296962172873,f,Private room
35361,1.0,66.0,1422.0,4.86,40.72671,-73.97751,84,2.861498149747595,f,Private room
35362,1.0,74.0,1422.0,4.86,40.79656,-73.94903,98,10.484905796218467,f,Private room
35363,2.0,251.0,24.0,5.0,40.70865,-74.01061,365,0.5963367192615647,f,Entire home/apt
35364,2.0,69.0,15.0,4.86,40.67949,-73.93218,152,7.239260660807555,f,Private room
35366,2.0,63.0,1.0,4.86,40.64248,-74.09111,210,10.60706149388778,f,Private room
35368,4.0,68.0,6.0,4.86,40.764094208452896,-73.76751514902045,61,20.890101035285916,f,Private room
35369,1.0,36.0,4.0,5.0,40.68696,-73.95829,358,4.939291023238784,f,Private room
35370,1.0,32.0,58.0,4.86,40.799440219657626,-73.95435971731104,304,10.578170397873366,f,Shared room
35371,2.0,241.0,1.0,4.86,40.67667,-74.01211,276,4.042269198523197,f,Entire home/apt
35372,6.0,220.0,3.0,5.0,40.64667,-73.94742,245,8.852597079595155,t,Entire home/apt
35373,1.0,48.0,278.0,4.86,40.65272,-73.95066,365,8.143149253524797,f,Private room
35374,1.0,36.0,5.0,4.86,40.85363,-73.88578,215,18.653493516121546,f,Private room
35375,10.0,2503.0,2.0,4.86,40.749583,-73.976204,90,4.806665064370195,f,Entire home/apt
35376,8.0,223.0,9.0,4.86,40.748994097930506,-73.95086254924536,365,6.152948034953197,t,Entire home/apt
35377,2.0,69.0,1.0,4.86,40.7302786,-73.8783222,364,10.936654249687246,f,Private room
35378,2.0,95.0,1.0,4.86,40.711575,-73.8451341,133,13.560517959596451,t,Entire home/apt
35379,6.0,148.0,3.0,4.86,40.60587,-74.13408,88,16.058600190558113,f,Entire home/apt
35380,4.0,168.0,6.0,4.86,40.742048,-73.97886199999999,87,3.9830172734151996,f,Entire home/apt
35381,4.0,380.0,1.0,4.86,40.75558,-73.98284,365,5.149502489191169,f,Entire home/apt
35382,4.0,430.0,128.0,4.86,40.71267,-73.96447,341,3.501627267386468,f,Entire home/apt
35383,4.0,170.0,49.0,4.86,40.74522,-73.97306,298,4.556827392122242,t,Entire home/apt
35384,2.0,99.0,2.0,5.0,40.873454,-73.8778791,285,20.874886399261793,f,Private room
35385,2.0,110.0,261.0,4.86,40.7831585,-73.97370529999999,348,8.290992432413365,f,Entire home/apt
35386,2.0,401.0,5.0,4.86,40.7233823,-73.99451839999999,342,1.53046201900511,t,Entire home/apt
35388,3.0,287.0,60.0,4.86,40.7607982,-73.99879709999999,347,5.379636985531092,f,Entire home/apt
35389,2.0,407.0,5.0,4.86,40.7225713,-73.99496289999999,317,1.4372182627949066,t,Entire home/apt
35390,3.0,232.0,24.0,4.86,40.70718,-74.00894,335,0.6643537990928232,f,Entire home/apt
35391,6.0,190.0,6.0,4.86,40.742048,-73.97886199999999,87,3.9830172734151996,f,Entire home/apt
35392,2.0,170.0,1.0,4.86,40.69076,-73.98112,323,3.2204382706337427,f,Entire home/apt
35393,2.0,384.0,5.0,4.86,40.7226285,-73.9945497,334,1.4648024842983414,t,Entire home/apt
35394,1.0,36.0,26.0,4.86,40.6903225648212,-73.91019743977714,355,8.452813067497178,t,Shared room
35395,1.0,32.0,26.0,5.0,40.689466449610464,-73.90788712850852,365,8.66709153231294,t,Shared room
35396,2.0,350.0,19.0,4.86,40.71558,-73.9902,304,1.370151826705832,f,Entire home/apt
35397,6.0,480.0,19.0,4.86,40.7646,-73.98581,352,6.0138576141074696,f,Entire home/apt
35398,4.0,168.0,3.0,4.86,40.6865,-73.92807,365,7.18901467037582,t,Entire home/apt
35399,2.0,203.0,1.0,4.86,40.68354,-73.91046,365,8.68483261615347,f,Private room
35400,2.0,478.0,5.0,4.86,40.7232766,-73.9946113,322,1.516408439021237,t,Entire home/apt
35401,4.0,185.0,49.0,4.86,40.7197774,-73.9891608,305,1.6224085267353547,t,Entire home/apt
35402,3.0,175.0,3.0,4.86,40.7746,-73.97758,281,7.2849710890337604,f,Entire home/apt
35403,4.0,185.0,49.0,4.86,40.7299922,-73.9804151,334,2.8878378530396076,t,Entire home/apt
35404,4.0,176.0,49.0,4.86,40.74380379999999,-73.9779784,310,4.185892724896574,f,Entire home/apt
35405,1.0,53.0,222.0,4.86,40.75139,-73.998,178,4.3517324810589795,f,Entire home/apt
35406,2.0,338.0,2.0,4.86,40.73824,-73.99978,338,2.885043599238637,f,Entire home/apt
35407,2.0,75.0,3.0,4.86,40.75836932962853,-73.9222136444031,365,8.69543871240999,t,Private room
35408,2.0,60.0,22.0,4.86,40.69237104160172,-73.94724768536244,290,5.446607762477466,f,Private room
35409,1.0,82.0,222.0,4.86,40.79466,-73.97489,168,9.480148728963158,f,Entire home/apt
35410,8.0,366.0,2.0,4.86,40.7570718,-73.8967748,365,10.441756492867443,t,Entire home/apt
35411,1.0,45.0,2.0,5.0,40.77542,-73.90318,333,11.11973764141927,f,Private room
35412,2.0,85.0,4.0,4.86,40.68835,-73.91458,365,8.170745568269497,f,Private room
35413,1.0,63.0,2.0,4.86,40.84589,-73.78929,324,23.499902815887204,f,Private room
35414,2.0,124.0,1.0,4.86,40.70441,-73.87384,364,11.179354276932784,f,Entire home/apt
35415,2.0,98.0,3.0,4.86,40.75396,-73.98175,291,5.0199969722960045,f,Entire home/apt
35416,1.0,41.0,133.0,4.86,40.76402,-73.99505,216,5.777736861649356,f,Private room
35417,1.0,53.0,278.0,4.86,40.70878,-73.92105,365,7.174911715293043,f,Private room
35418,1.0,54.0,3.0,4.86,40.65394265624043,-73.83115024707008,364,16.128866868912613,f,Private room
